date,store_id,product_id,sales,day,month,year,weekday,is_weekend,lag_1,rolling_mean_7
2023-08-19,2,2,70,19,8,2023,5,1,77.0,82.0
2023-08-20,2,2,79,20,8,2023,6,1,70.0,81.57142857142857
2023-08-21,2,2,81,21,8,2023,0,0,79.0,82.71428571428571
2023-08-22,2,2,80,22,8,2023,1,0,81.0,81.42857142857143
2023-08-23,2,2,96,23,8,2023,2,0,80.0,81.0
2023-08-24,2,2,90,24,8,2023,3,0,96.0,81.14285714285714
2023-08-25,2,2,79,25,8,2023,4,0,90.0,81.85714285714286
2023-08-26,2,2,65,26,8,2023,5,1,79.0,82.14285714285714
2023-08-27,2,2,68,27,8,2023,6,1,65.0,81.42857142857143
2023-08-28,2,2,71,28,8,2023,0,0,68.0,79.85714285714286
2023-08-29,2,2,91,29,8,2023,1,0,71.0,78.42857142857143
2023-08-30,2,2,84,30,8,2023,2,0,91.0,80.0
2023-08-31,2,2,76,31,8,2023,3,0,84.0,78.28571428571429
2023-09-01,2,2,83,1,9,2023,4,0,76.0,76.28571428571429
2023-09-02,2,2,75,2,9,2023,5,1,83.0,76.85714285714286
2023-09-03,2,2,72,3,9,2023,6,1,75.0,78.28571428571429
2023-09-04,2,2,80,4,9,2023,0,0,72.0,78.85714285714286
2023-09-05,2,2,77,5,9,2023,1,0,80.0,80.14285714285714
2023-09-06,2,2,96,6,9,2023,2,0,77.0,78.14285714285714
2023-09-07,2,2,82,7,9,2023,3,0,96.0,79.85714285714286
2023-09-08,2,2,79,8,9,2023,4,0,82.0,80.71428571428571
2023-09-09,2,2,59,9,9,2023,5,1,79.0,80.14285714285714
2023-09-10,2,2,79,10,9,2023,6,1,59.0,77.85714285714286
2023-09-11,2,2,78,11,9,2023,0,0,79.0,78.85714285714286
2023-09-12,2,2,83,12,9,2023,1,0,78.0,78.57142857142857
2023-09-13,2,2,90,13,9,2023,2,0,83.0,79.42857142857143
2023-09-14,2,2,83,14,9,2023,3,0,90.0,78.57142857142857
2023-09-15,2,2,83,15,9,2023,4,0,83.0,78.71428571428571
2023-09-16,2,2,70,16,9,2023,5,1,83.0,79.28571428571429
2023-09-17,2,2,81,17,9,2023,6,1,70.0,80.85714285714286
2023-09-18,2,2,84,18,9,2023,0,0,81.0,81.14285714285714
2023-09-19,2,2,95,19,9,2023,1,0,84.0,82.0
2023-09-20,2,2,92,20,9,2023,2,0,95.0,83.71428571428571
2023-09-21,2,2,93,21,9,2023,3,0,92.0,84.0
2023-09-22,2,2,73,22,9,2023,4,0,93.0,85.42857142857143
2023-09-23,2,2,74,23,9,2023,5,1,73.0,84.0
2023-09-24,2,2,73,24,9,2023,6,1,74.0,84.57142857142857
2023-09-25,2,2,90,25,9,2023,0,0,73.0,83.42857142857143
2023-09-26,2,2,99,26,9,2023,1,0,90.0,84.28571428571429
2023-09-27,2,2,93,27,9,2023,2,0,99.0,84.85714285714286
2023-09-28,2,2,81,28,9,2023,3,0,93.0,85.0
2023-09-29,2,2,81,29,9,2023,4,0,81.0,83.28571428571429
2023-09-30,2,2,66,30,9,2023,5,1,81.0,84.42857142857143
2023-10-01,2,2,84,1,10,2023,6,1,66.0,83.28571428571429
2023-10-02,2,2,82,2,10,2023,0,0,84.0,84.85714285714286
2023-10-03,2,2,92,3,10,2023,1,0,82.0,83.71428571428571
2023-10-04,2,2,90,4,10,2023,2,0,92.0,82.71428571428571
2023-10-05,2,2,84,5,10,2023,3,0,90.0,82.28571428571429
2023-10-06,2,2,84,6,10,2023,4,0,84.0,82.71428571428571
2023-10-07,2,2,74,7,10,2023,5,1,84.0,83.14285714285714
2023-10-08,2,2,77,8,10,2023,6,1,74.0,84.28571428571429
2023-10-09,2,2,80,9,10,2023,0,0,77.0,83.28571428571429
2023-10-10,2,2,97,10,10,2023,1,0,80.0,83.0
2023-10-11,2,2,99,11,10,2023,2,0,97.0,83.71428571428571
2023-10-12,2,2,88,12,10,2023,3,0,99.0,85.0
2023-10-13,2,2,87,13,10,2023,4,0,88.0,85.57142857142857
2023-10-14,2,2,75,14,10,2023,5,1,87.0,86.0
2023-10-15,2,2,81,15,10,2023,6,1,75.0,86.14285714285714
2023-10-16,2,2,77,16,10,2023,0,0,81.0,86.71428571428571
2023-10-17,2,2,95,17,10,2023,1,0,77.0,86.28571428571429
2023-10-18,2,2,94,18,10,2023,2,0,95.0,86.0
2023-10-19,2,2,91,19,10,2023,3,0,94.0,85.28571428571429
2023-10-20,2,2,82,20,10,2023,4,0,91.0,85.71428571428571
2023-10-21,2,2,77,21,10,2023,5,1,82.0,85.0
2023-10-22,2,2,81,22,10,2023,6,1,77.0,85.28571428571429
2023-10-23,2,2,83,23,10,2023,0,0,81.0,85.28571428571429
2023-10-24,2,2,97,24,10,2023,1,0,83.0,86.14285714285714
2023-10-25,2,2,102,25,10,2023,2,0,97.0,86.42857142857143
2023-10-26,2,2,84,26,10,2023,3,0,102.0,87.57142857142857
2023-10-27,2,2,78,27,10,2023,4,0,84.0,86.57142857142857
2023-10-28,2,2,73,28,10,2023,5,1,78.0,86.0
2023-10-29,2,2,73,29,10,2023,6,1,73.0,85.42857142857143
2023-10-30,2,2,84,30,10,2023,0,0,73.0,84.28571428571429
2023-10-31,2,2,100,31,10,2023,1,0,84.0,84.42857142857143
2023-11-01,2,2,104,1,11,2023,2,0,100.0,84.85714285714286
2023-11-02,2,2,92,2,11,2023,3,0,104.0,85.14285714285714
2023-11-03,2,2,81,3,11,2023,4,0,92.0,86.28571428571429
2023-11-04,2,2,81,4,11,2023,5,1,81.0,86.71428571428571
2023-11-05,2,2,68,5,11,2023,6,1,81.0,87.85714285714286
2023-11-06,2,2,82,6,11,2023,0,0,68.0,87.14285714285714
2023-11-07,2,2,84,7,11,2023,1,0,82.0,86.85714285714286
2023-11-08,2,2,92,8,11,2023,2,0,84.0,84.57142857142857
2023-11-09,2,2,88,9,11,2023,3,0,92.0,82.85714285714286
2023-11-10,2,2,91,10,11,2023,4,0,88.0,82.28571428571429
2023-11-11,2,2,64,11,11,2023,5,1,91.0,83.71428571428571
2023-11-12,2,2,78,12,11,2023,6,1,64.0,81.28571428571429
2023-11-13,2,2,91,13,11,2023,0,0,78.0,82.71428571428571
2023-11-14,2,2,98,14,11,2023,1,0,91.0,84.0
2023-11-15,2,2,105,15,11,2023,2,0,98.0,86.0
2023-11-16,2,2,94,16,11,2023,3,0,105.0,87.85714285714286
2023-11-17,2,2,86,17,11,2023,4,0,94.0,88.71428571428571
2023-11-18,2,2,70,18,11,2023,5,1,86.0,88.0
2023-11-19,2,2,76,19,11,2023,6,1,70.0,88.85714285714286
2023-11-20,2,2,80,20,11,2023,0,0,76.0,88.57142857142857
2023-11-21,2,2,100,21,11,2023,1,0,80.0,87.0
2023-11-22,2,2,100,22,11,2023,2,0,100.0,87.28571428571429
2023-11-23,2,2,95,23,11,2023,3,0,100.0,86.57142857142857
2023-11-24,2,2,80,24,11,2023,4,0,95.0,86.71428571428571
2023-11-25,2,2,75,25,11,2023,5,1,80.0,85.85714285714286
2023-11-26,2,2,83,26,11,2023,6,1,75.0,86.57142857142857
2023-11-27,2,2,86,27,11,2023,0,0,83.0,87.57142857142857
2023-11-28,2,2,92,28,11,2023,1,0,86.0,88.42857142857143
2023-11-29,2,2,97,29,11,2023,2,0,92.0,87.28571428571429
2023-11-30,2,2,91,30,11,2023,3,0,97.0,86.85714285714286
2023-12-01,2,2,81,1,12,2023,4,0,91.0,86.28571428571429
2023-12-02,2,2,74,2,12,2023,5,1,81.0,86.42857142857143
2023-12-03,2,2,85,3,12,2023,6,1,74.0,86.28571428571429
2023-12-04,2,2,98,4,12,2023,0,0,85.0,86.57142857142857
2023-12-05,2,2,98,5,12,2023,1,0,98.0,88.28571428571429
2023-12-06,2,2,101,6,12,2023,2,0,98.0,89.14285714285714
2023-12-07,2,2,98,7,12,2023,3,0,101.0,89.71428571428571
2023-12-08,2,2,88,8,12,2023,4,0,98.0,90.71428571428571
2023-12-09,2,2,77,9,12,2023,5,1,88.0,91.71428571428571
2023-12-10,2,2,92,10,12,2023,6,1,77.0,92.14285714285714
2023-12-11,2,2,87,11,12,2023,0,0,92.0,93.14285714285714
2023-12-12,2,2,102,12,12,2023,1,0,87.0,91.57142857142857
2023-12-13,2,2,104,13,12,2023,2,0,102.0,92.14285714285714
2023-12-14,2,2,86,14,12,2023,3,0,104.0,92.57142857142857
2023-12-15,2,2,85,15,12,2023,4,0,86.0,90.85714285714286
2023-12-16,2,2,82,16,12,2023,5,1,85.0,90.42857142857143
2023-12-17,2,2,84,17,12,2023,6,1,82.0,91.14285714285714
2023-12-18,2,2,93,18,12,2023,0,0,84.0,90.0
2023-12-19,2,2,103,19,12,2023,1,0,93.0,90.85714285714286
2023-12-20,2,2,102,20,12,2023,2,0,103.0,91.0
2023-12-21,2,2,98,21,12,2023,3,0,102.0,90.71428571428571
2023-12-22,2,2,87,22,12,2023,4,0,98.0,92.42857142857143
2023-12-23,2,2,77,23,12,2023,5,1,87.0,92.71428571428571
2023-12-24,2,2,85,24,12,2023,6,1,77.0,92.0
2023-12-25,2,2,96,25,12,2023,0,0,85.0,92.14285714285714
2023-12-26,2,2,106,26,12,2023,1,0,96.0,92.57142857142857
2023-12-27,2,2,105,27,12,2023,2,0,106.0,93.0
2023-12-28,2,2,104,28,12,2023,3,0,105.0,93.42857142857143
2023-12-29,2,2,90,29,12,2023,4,0,104.0,94.28571428571429
2023-12-30,2,2,87,30,12,2023,5,1,90.0,94.71428571428571
2023-12-31,2,2,90,31,12,2023,6,1,87.0,96.14285714285714
2023-01-08,2,3,73,8,1,2023,6,1,71.0,77.28571428571429
2023-01-09,2,3,72,9,1,2023,0,0,73.0,78.28571428571429
2023-01-10,2,3,77,10,1,2023,1,0,72.0,77.71428571428571
2023-01-11,2,3,84,11,1,2023,2,0,77.0,75.71428571428571
2023-01-12,2,3,76,12,1,2023,3,0,84.0,75.42857142857143
2023-01-13,2,3,71,13,1,2023,4,0,76.0,74.71428571428571
2023-01-14,2,3,72,14,1,2023,5,1,71.0,74.85714285714286
2023-01-15,2,3,66,15,1,2023,6,1,72.0,75.0
2023-01-16,2,3,76,16,1,2023,0,0,66.0,74.0
2023-01-17,2,3,84,17,1,2023,1,0,76.0,74.57142857142857
2023-01-18,2,3,90,18,1,2023,2,0,84.0,75.57142857142857
2023-01-19,2,3,69,19,1,2023,3,0,90.0,76.42857142857143
2023-01-20,2,3,69,20,1,2023,4,0,69.0,75.42857142857143
2023-01-21,2,3,68,21,1,2023,5,1,69.0,75.14285714285714
2023-01-22,2,3,75,22,1,2023,6,1,68.0,74.57142857142857
2023-01-23,2,3,74,23,1,2023,0,0,75.0,75.85714285714286
2023-01-24,2,3,75,24,1,2023,1,0,74.0,75.57142857142857
2023-01-25,2,3,90,25,1,2023,2,0,75.0,74.28571428571429
2023-01-26,2,3,78,26,1,2023,3,0,90.0,74.28571428571429
2023-01-27,2,3,67,27,1,2023,4,0,78.0,75.57142857142857
2023-01-28,2,3,64,28,1,2023,5,1,67.0,75.28571428571429
2023-01-29,2,3,69,29,1,2023,6,1,64.0,74.71428571428571
2023-01-30,2,3,74,30,1,2023,0,0,69.0,73.85714285714286
2023-01-31,2,3,74,31,1,2023,1,0,74.0,73.85714285714286
2023-02-01,2,3,92,1,2,2023,2,0,74.0,73.71428571428571
2023-02-02,2,3,88,2,2,2023,3,0,92.0,74.0
2023-02-03,2,3,77,3,2,2023,4,0,88.0,75.42857142857143
2023-02-04,2,3,62,4,2,2023,5,1,77.0,76.85714285714286
2023-02-05,2,3,69,5,2,2023,6,1,62.0,76.57142857142857
2023-02-06,2,3,78,6,2,2023,0,0,69.0,76.57142857142857
2023-02-07,2,3,89,7,2,2023,1,0,78.0,77.14285714285714
2023-02-08,2,3,91,8,2,2023,2,0,89.0,79.28571428571429
2023-02-09,2,3,79,9,2,2023,3,0,91.0,79.14285714285714
2023-02-10,2,3,75,10,2,2023,4,0,79.0,77.85714285714286
2023-02-11,2,3,71,11,2,2023,5,1,75.0,77.57142857142857
2023-02-12,2,3,78,12,2,2023,6,1,71.0,78.85714285714286
2023-02-13,2,3,82,13,2,2023,0,0,78.0,80.14285714285714
2023-02-14,2,3,91,14,2,2023,1,0,82.0,80.71428571428571
2023-02-15,2,3,89,15,2,2023,2,0,91.0,81.0
2023-02-16,2,3,90,16,2,2023,3,0,89.0,80.71428571428571
2023-02-17,2,3,77,17,2,2023,4,0,90.0,82.28571428571429
2023-02-18,2,3,65,18,2,2023,5,1,77.0,82.57142857142857
2023-02-19,2,3,79,19,2,2023,6,1,65.0,81.71428571428571
2023-02-20,2,3,83,20,2,2023,0,0,79.0,81.85714285714286
2023-02-21,2,3,85,21,2,2023,1,0,83.0,82.0
2023-02-22,2,3,87,22,2,2023,2,0,85.0,81.14285714285714
2023-02-23,2,3,86,23,2,2023,3,0,87.0,80.85714285714286
2023-02-24,2,3,78,24,2,2023,4,0,86.0,80.28571428571429
2023-02-25,2,3,71,25,2,2023,5,1,78.0,80.42857142857143
2023-02-26,2,3,74,26,2,2023,6,1,71.0,81.28571428571429
2023-02-27,2,3,89,27,2,2023,0,0,74.0,80.57142857142857
2023-02-28,2,3,93,28,2,2023,1,0,89.0,81.42857142857143
2023-03-01,2,3,91,1,3,2023,2,0,93.0,82.57142857142857
2023-03-02,2,3,90,2,3,2023,3,0,91.0,83.14285714285714
2023-03-03,2,3,71,3,3,2023,4,0,90.0,83.71428571428571
2023-03-04,2,3,73,4,3,2023,5,1,71.0,82.71428571428571
2023-03-05,2,3,82,5,3,2023,6,1,73.0,83.0
2023-03-06,2,3,80,6,3,2023,0,0,82.0,84.14285714285714
2023-03-07,2,3,85,7,3,2023,1,0,80.0,82.85714285714286
2023-03-08,2,3,88,8,3,2023,2,0,85.0,81.71428571428571
2023-03-09,2,3,80,9,3,2023,3,0,88.0,81.28571428571429
2023-03-10,2,3,73,10,3,2023,4,0,80.0,79.85714285714286
2023-03-11,2,3,70,11,3,2023,5,1,73.0,80.14285714285714
2023-03-12,2,3,67,12,3,2023,6,1,70.0,79.71428571428571
2023-03-13,2,3,82,13,3,2023,0,0,67.0,77.57142857142857
2023-03-14,2,3,94,14,3,2023,1,0,82.0,77.85714285714286
2023-03-15,2,3,87,15,3,2023,2,0,94.0,79.14285714285714
2023-03-16,2,3,94,16,3,2023,3,0,87.0,79.0
2023-03-17,2,3,80,17,3,2023,4,0,94.0,81.0
2023-03-18,2,3,78,18,3,2023,5,1,80.0,82.0
2023-03-19,2,3,71,19,3,2023,6,1,78.0,83.14285714285714
2023-03-20,2,3,87,20,3,2023,0,0,71.0,83.71428571428571
2023-03-21,2,3,85,21,3,2023,1,0,87.0,84.42857142857143
2023-03-22,2,3,97,22,3,2023,2,0,85.0,83.14285714285714
2023-03-23,2,3,88,23,3,2023,3,0,97.0,84.57142857142857
2023-03-24,2,3,81,24,3,2023,4,0,88.0,83.71428571428571
2023-03-25,2,3,67,25,3,2023,5,1,81.0,83.85714285714286
2023-03-26,2,3,71,26,3,2023,6,1,67.0,82.28571428571429
2023-03-27,2,3,86,27,3,2023,0,0,71.0,82.28571428571429
2023-03-28,2,3,86,28,3,2023,1,0,86.0,82.14285714285714
2023-03-29,2,3,95,29,3,2023,2,0,86.0,82.28571428571429
2023-03-30,2,3,81,30,3,2023,3,0,95.0,82.0
2023-03-31,2,3,83,31,3,2023,4,0,81.0,81.0
2023-04-01,2,3,68,1,4,2023,5,1,83.0,81.28571428571429
2023-04-02,2,3,79,2,4,2023,6,1,68.0,81.42857142857143
2023-04-03,2,3,87,3,4,2023,0,0,79.0,82.57142857142857
2023-04-04,2,3,88,4,4,2023,1,0,87.0,82.71428571428571
2023-04-05,2,3,97,5,4,2023,2,0,88.0,83.0
2023-04-06,2,3,90,6,4,2023,3,0,97.0,83.28571428571429
2023-04-07,2,3,77,7,4,2023,4,0,90.0,84.57142857142857
2023-04-08,2,3,69,8,4,2023,5,1,77.0,83.71428571428571
2023-04-09,2,3,67,9,4,2023,6,1,69.0,83.85714285714286
2023-04-10,2,3,86,10,4,2023,0,0,67.0,82.14285714285714
2023-04-11,2,3,84,11,4,2023,1,0,86.0,82.0
2023-04-12,2,3,95,12,4,2023,2,0,84.0,81.42857142857143
2023-04-13,2,3,88,13,4,2023,3,0,95.0,81.14285714285714
2023-04-14,2,3,84,14,4,2023,4,0,88.0,80.85714285714286
2023-04-15,2,3,74,15,4,2023,5,1,84.0,81.85714285714286
2023-04-16,2,3,76,16,4,2023,6,1,74.0,82.57142857142857
2023-04-17,2,3,89,17,4,2023,0,0,76.0,83.85714285714286
2023-04-18,2,3,95,18,4,2023,1,0,89.0,84.28571428571429
2023-04-19,2,3,97,19,4,2023,2,0,95.0,85.85714285714286
2023-04-20,2,3,92,20,4,2023,3,0,97.0,86.14285714285714
2023-04-21,2,3,73,21,4,2023,4,0,92.0,86.71428571428571
2023-04-22,2,3,80,22,4,2023,5,1,73.0,85.14285714285714
2023-04-23,2,3,81,23,4,2023,6,1,80.0,86.0
2023-04-24,2,3,81,24,4,2023,0,0,81.0,86.71428571428571
2023-04-25,2,3,92,25,4,2023,1,0,81.0,85.57142857142857
2023-04-26,2,3,96,26,4,2023,2,0,92.0,85.14285714285714
2023-04-27,2,3,90,27,4,2023,3,0,96.0,85.0
2023-04-28,2,3,84,28,4,2023,4,0,90.0,84.71428571428571
2023-04-29,2,3,84,29,4,2023,5,1,84.0,86.28571428571429
2023-04-30,2,3,84,30,4,2023,6,1,84.0,86.85714285714286
2023-05-01,2,3,80,1,5,2023,0,0,84.0,87.28571428571429
2023-05-02,2,3,98,2,5,2023,1,0,80.0,87.14285714285714
2023-05-03,2,3,103,3,5,2023,2,0,98.0,88.0
2023-05-04,2,3,93,4,5,2023,3,0,103.0,89.0
2023-05-05,2,3,88,5,5,2023,4,0,93.0,89.42857142857143
2023-05-06,2,3,87,6,5,2023,5,1,88.0,90.0
2023-05-07,2,3,84,7,5,2023,6,1,87.0,90.42857142857143
2023-05-08,2,3,88,8,5,2023,0,0,84.0,90.42857142857143
2023-05-09,2,3,100,9,5,2023,1,0,88.0,91.57142857142857
2023-05-10,2,3,98,10,5,2023,2,0,100.0,91.85714285714286
2023-05-11,2,3,92,11,5,2023,3,0,98.0,91.14285714285714
2023-05-12,2,3,82,12,5,2023,4,0,92.0,91.0
2023-05-13,2,3,86,13,5,2023,5,1,82.0,90.14285714285714
2023-05-14,2,3,76,14,5,2023,6,1,86.0,90.0
2023-05-15,2,3,96,15,5,2023,0,0,76.0,88.85714285714286
2023-05-16,2,3,98,16,5,2023,1,0,96.0,90.0
2023-05-17,2,3,91,17,5,2023,2,0,98.0,89.71428571428571
2023-05-18,2,3,94,18,5,2023,3,0,91.0,88.71428571428571
2023-05-19,2,3,73,19,5,2023,4,0,94.0,89.0
2023-05-20,2,3,82,20,5,2023,5,1,73.0,87.71428571428571
2023-05-21,2,3,85,21,5,2023,6,1,82.0,87.14285714285714
2023-05-22,2,3,86,22,5,2023,0,0,85.0,88.42857142857143
2023-05-23,2,3,97,23,5,2023,1,0,86.0,87.0
2023-05-24,2,3,108,24,5,2023,2,0,97.0,86.85714285714286
2023-05-25,2,3,91,25,5,2023,3,0,108.0,89.28571428571429
2023-05-26,2,3,79,26,5,2023,4,0,91.0,88.85714285714286
2023-05-27,2,3,87,27,5,2023,5,1,79.0,89.71428571428571
2023-05-28,2,3,91,28,5,2023,6,1,87.0,90.42857142857143
2023-05-29,2,3,89,29,5,2023,0,0,91.0,91.28571428571429
2023-05-30,2,3,102,30,5,2023,1,0,89.0,91.71428571428571
2023-05-31,2,3,106,31,5,2023,2,0,102.0,92.42857142857143
2023-06-01,2,3,90,1,6,2023,3,0,106.0,92.14285714285714
2023-06-02,2,3,83,2,6,2023,4,0,90.0,92.0
2023-06-03,2,3,86,3,6,2023,5,1,83.0,92.57142857142857
2023-06-04,2,3,91,4,6,2023,6,1,86.0,92.42857142857143
2023-06-05,2,3,93,5,6,2023,0,0,91.0,92.42857142857143
2023-06-06,2,3,94,6,6,2023,1,0,93.0,93.0
2023-06-07,2,3,110,7,6,2023,2,0,94.0,91.85714285714286
2023-06-08,2,3,92,8,6,2023,3,0,110.0,92.42857142857143
2023-06-09,2,3,84,9,6,2023,4,0,92.0,92.71428571428571
2023-06-10,2,3,82,10,6,2023,5,1,84.0,92.85714285714286
2023-06-11,2,3,91,11,6,2023,6,1,82.0,92.28571428571429
2023-06-12,2,3,95,12,6,2023,0,0,91.0,92.28571428571429
2023-06-13,2,3,101,13,6,2023,1,0,95.0,92.57142857142857
2023-06-14,2,3,103,14,6,2023,2,0,101.0,93.57142857142857
2023-06-15,2,3,96,15,6,2023,3,0,103.0,92.57142857142857
2023-06-16,2,3,90,16,6,2023,4,0,96.0,93.14285714285714
2023-06-17,2,3,69,17,6,2023,5,1,90.0,94.0
2023-06-18,2,3,82,18,6,2023,6,1,69.0,92.14285714285714
2023-06-19,2,3,93,19,6,2023,0,0,82.0,90.85714285714286
2023-06-20,2,3,94,20,6,2023,1,0,93.0,90.57142857142857
2023-06-21,2,3,103,21,6,2023,2,0,94.0,89.57142857142857
2023-06-22,2,3,95,22,6,2023,3,0,103.0,89.57142857142857
2023-06-23,2,3,96,23,6,2023,4,0,95.0,89.42857142857143
2023-06-24,2,3,90,24,6,2023,5,1,96.0,90.28571428571429
2023-06-25,2,3,82,25,6,2023,6,1,90.0,93.28571428571429
2023-06-26,2,3,91,26,6,2023,0,0,82.0,93.28571428571429
2023-06-27,2,3,100,27,6,2023,1,0,91.0,93.0
2023-06-28,2,3,100,28,6,2023,2,0,100.0,93.85714285714286
2023-06-29,2,3,98,29,6,2023,3,0,100.0,93.42857142857143
2023-06-30,2,3,84,30,6,2023,4,0,98.0,93.85714285714286
2023-07-01,2,3,77,1,7,2023,5,1,84.0,92.14285714285714
2023-07-02,2,3,88,2,7,2023,6,1,77.0,90.28571428571429
2023-07-03,2,3,96,3,7,2023,0,0,88.0,91.14285714285714
2023-07-04,2,3,97,4,7,2023,1,0,96.0,91.85714285714286
2023-07-05,2,3,107,5,7,2023,2,0,97.0,91.42857142857143
2023-07-06,2,3,94,6,7,2023,3,0,107.0,92.42857142857143
2023-07-07,2,3,90,7,7,2023,4,0,94.0,91.85714285714286
2023-07-08,2,3,88,8,7,2023,5,1,90.0,92.71428571428571
2023-07-09,2,3,85,9,7,2023,6,1,88.0,94.28571428571429
2023-07-10,2,3,96,10,7,2023,0,0,85.0,93.85714285714286
2023-07-11,2,3,99,11,7,2023,1,0,96.0,93.85714285714286
2023-07-12,2,3,102,12,7,2023,2,0,99.0,94.14285714285714
2023-07-13,2,3,97,13,7,2023,3,0,102.0,93.42857142857143
2023-07-14,2,3,86,14,7,2023,4,0,97.0,93.85714285714286
2023-07-15,2,3,83,15,7,2023,5,1,86.0,93.28571428571429
2023-07-16,2,3,79,16,7,2023,6,1,83.0,92.57142857142857
2023-07-17,2,3,92,17,7,2023,0,0,79.0,91.71428571428571
2023-07-18,2,3,101,18,7,2023,1,0,92.0,91.14285714285714
2023-07-19,2,3,103,19,7,2023,2,0,101.0,91.42857142857143
2023-07-20,2,3,98,20,7,2023,3,0,103.0,91.57142857142857
2023-07-21,2,3,90,21,7,2023,4,0,98.0,91.71428571428571
2023-07-22,2,3,87,22,7,2023,5,1,90.0,92.28571428571429
2023-07-23,2,3,91,23,7,2023,6,1,87.0,92.85714285714286
2023-07-24,2,3,92,24,7,2023,0,0,91.0,94.57142857142857
2023-07-25,2,3,97,25,7,2023,1,0,92.0,94.57142857142857
2023-07-26,2,3,100,26,7,2023,2,0,97.0,94.0
2023-07-27,2,3,97,27,7,2023,3,0,100.0,93.57142857142857
2023-07-28,2,3,89,28,7,2023,4,0,97.0,93.42857142857143
2023-07-29,2,3,82,29,7,2023,5,1,89.0,93.28571428571429
2023-07-30,2,3,81,30,7,2023,6,1,82.0,92.57142857142857
2023-07-31,2,3,93,31,7,2023,0,0,81.0,91.14285714285714
2023-08-01,2,3,104,1,8,2023,1,0,93.0,91.28571428571429
2023-08-02,2,3,109,2,8,2023,2,0,104.0,92.28571428571429
2023-08-03,2,3,97,3,8,2023,3,0,109.0,93.57142857142857
2023-08-04,2,3,90,4,8,2023,4,0,97.0,93.57142857142857
2023-08-05,2,3,82,5,8,2023,5,1,90.0,93.71428571428571
2023-08-06,2,3,88,6,8,2023,6,1,82.0,93.71428571428571
2023-08-07,2,3,92,7,8,2023,0,0,88.0,94.71428571428571
2023-08-08,2,3,107,8,8,2023,1,0,92.0,94.57142857142857
2023-08-09,2,3,97,9,8,2023,2,0,107.0,95.0
2023-08-10,2,3,99,10,8,2023,3,0,97.0,93.28571428571429
2023-08-11,2,3,94,11,8,2023,4,0,99.0,93.57142857142857
2023-08-12,2,3,88,12,8,2023,5,1,94.0,94.14285714285714
2023-08-13,2,3,103,13,8,2023,6,1,88.0,95.0
2023-08-14,2,3,99,14,8,2023,0,0,103.0,97.14285714285714
2023-08-15,2,3,100,15,8,2023,1,0,99.0,98.14285714285714
2023-08-16,2,3,106,16,8,2023,2,0,100.0,97.14285714285714
2023-08-17,2,3,93,17,8,2023,3,0,106.0,98.42857142857143
2023-08-18,2,3,93,18,8,2023,4,0,93.0,97.57142857142857
2023-08-19,2,3,84,19,8,2023,5,1,93.0,97.42857142857143
2023-08-20,2,3,94,20,8,2023,6,1,84.0,96.85714285714286
2023-08-21,2,3,95,21,8,2023,0,0,94.0,95.57142857142857
2023-08-22,2,3,105,22,8,2023,1,0,95.0,95.0
2023-08-23,2,3,104,23,8,2023,2,0,105.0,95.71428571428571
2023-08-24,2,3,111,24,8,2023,3,0,104.0,95.42857142857143
2023-08-25,2,3,92,25,8,2023,4,0,111.0,98.0
2023-08-26,2,3,98,26,8,2023,5,1,92.0,97.85714285714286
2023-08-27,2,3,95,27,8,2023,6,1,98.0,99.85714285714286
2023-08-28,2,3,101,28,8,2023,0,0,95.0,100.0
2023-08-29,2,3,108,29,8,2023,1,0,101.0,100.85714285714286
2023-08-30,2,3,110,30,8,2023,2,0,108.0,101.28571428571429
2023-08-31,2,3,93,31,8,2023,3,0,110.0,102.14285714285714
2023-09-01,2,3,93,1,9,2023,4,0,93.0,99.57142857142857
2023-09-02,2,3,93,2,9,2023,5,1,93.0,99.71428571428571
2023-09-03,2,3,91,3,9,2023,6,1,93.0,99.0
2023-09-04,2,3,92,4,9,2023,0,0,91.0,98.42857142857143
2023-09-05,2,3,107,5,9,2023,1,0,92.0,97.14285714285714
2023-09-06,2,3,118,6,9,2023,2,0,107.0,97.0
2023-09-07,2,3,110,7,9,2023,3,0,118.0,98.14285714285714
2023-09-08,2,3,95,8,9,2023,4,0,110.0,100.57142857142857
2023-09-09,2,3,95,9,9,2023,5,1,95.0,100.85714285714286
2023-09-10,2,3,90,10,9,2023,6,1,95.0,101.14285714285714
2023-09-11,2,3,91,11,9,2023,0,0,90.0,101.0
2023-09-12,2,3,103,12,9,2023,1,0,91.0,100.85714285714286
2023-09-13,2,3,118,13,9,2023,2,0,103.0,100.28571428571429
2023-09-14,2,3,103,14,9,2023,3,0,118.0,100.28571428571429
2023-09-15,2,3,95,15,9,2023,4,0,103.0,99.28571428571429
2023-09-16,2,3,89,16,9,2023,5,1,95.0,99.28571428571429
2023-09-17,2,3,102,17,9,2023,6,1,89.0,98.42857142857143
2023-09-18,2,3,109,18,9,2023,0,0,102.0,100.14285714285714
2023-09-19,2,3,120,19,9,2023,1,0,109.0,102.71428571428571
2023-09-20,2,3,110,20,9,2023,2,0,120.0,105.14285714285714
2023-09-21,2,3,107,21,9,2023,3,0,110.0,104.0
2023-09-22,2,3,89,22,9,2023,4,0,107.0,104.57142857142857
2023-09-23,2,3,99,23,9,2023,5,1,89.0,103.71428571428571
